province_territory,province_territoire,project_name,total_project_capacity_mw,turbine_identifier,turbine_number,turbine_number_in_project,turbine_rated_capacity_k_w,rotor_diameter_m,hub_height_m,manufacturer,model,commissioning,latitude,longitude,notes,data_sources,basemap
Ontario,Ontario,Raleigh Wind Energy Centre,78,RWE42,42,42/52,1500,825,80,General Electric,GE 1.5XLE,2011,42.2727056859058,-82.1970105402178,NA,"[502], [503], [504], [505], [813]",ESRI
Ontario,Ontario,Raleigh Wind Energy Centre,78,RWE43,43,43/52,1500,825,80,General Electric,GE 1.5XLE,2011,42.2746653491215,-82.2169349287342,NA,"[502], [503], [504], [505], [813]",ESRI
Ontario,Ontario,Raleigh Wind Energy Centre,78,RWE44,44,44/52,1500,825,80,General Electric,GE 1.5XLE,2011,42.2924179737754,-82.2482786787318,NA,"[502], [503], [504], [505], [813]",ESRI
Ontario,Ontario,Raleigh Wind Energy Centre,78,RWE45,45,45/52,1500,825,80,General Electric,GE 1.5XLE,2011,42.2884958228633,-82.2471756006056,NA,"[502], [503], [504], [505], [813]",ESRI
Ontario,Ontario,Raleigh Wind Energy Centre,78,RWE46,46,46/52,1500,825,80,General Electric,GE 1.5XLE,2011,42.2851747055682,-82.2428449544876,NA,"[502], [503], [504], [505], [813]",ESRI
Ontario,Ontario,Raleigh Wind Energy Centre,78,RWE47,47,47/52,1500,825,80,General Electric,GE 1.5XLE,2011,42.2620637702251,-82.2115333710128,NA,"[502], [503], [504], [505], [813]",ESRI
Ontario,Ontario,Raleigh Wind Energy Centre,78,RWE48,48,48/52,1500,825,80,General Electric,GE 1.5XLE,2011,42.2550593158476,-82.2219126202855,NA,"[502], [503], [504], [505], [813]",ESRI
Ontario,Ontario,Raleigh Wind Energy Centre,78,RWE49,49,49/52,1500,825,80,General Electric,GE 1.5XLE,2011,42.2564708510672,-82.2287619408754,NA,"[502], [503], [504], [505], [813]",ESRI
Ontario,Ontario,Raleigh Wind Energy Centre,78,RWE50,50,50/52,1500,825,80,General Electric,GE 1.5XLE,2011,42.2601348698234,-82.2410771239536,NA,"[502], [503], [504], [505], [813]",ESRI
Ontario,Ontario,Raleigh Wind Energy Centre,78,RWE51,51,51/52,1500,825,80,General Electric,GE 1.5XLE,2011,42.2668993121593,-82.2505056049935,NA,"[502], [503], [504], [505], [813]",ESRI
Ontario,Ontario,Raleigh Wind Energy Centre,78,RWE52,52,52/52,1500,825,80,General Electric,GE 1.5XLE,2011,42.2697376848918,-82.2540099075918,NA,"[502], [503], [504], [505], [813]",ESRI
Ontario,Ontario,Ravenswood Wind Farm,9.9,RWF1,1,1/6,1650,82,80,Vestas,V82-1.65,2008,43.1710937273069,-81.9798333487627,NA,"[517], [518]",ESRI
Ontario,Ontario,Ravenswood Wind Farm,9.9,RWF2,2,2/6,1650,82,80,Vestas,V82-1.65,2008,43.173024242486,-81.9729944721295,NA,"[517], [518]",ESRI
Ontario,Ontario,Ravenswood Wind Farm,9.9,RWF3,3,3/6,1650,82,80,Vestas,V82-1.65,2008,43.1747141777904,-81.980838083844,NA,"[517], [518]",ESRI
Ontario,Ontario,Ravenswood Wind Farm,9.9,RWF4,4,4/6,1650,82,80,Vestas,V82-1.65,2008,43.1762989439764,-81.969458565251,NA,"[517], [518]",ESRI
Ontario,Ontario,Ravenswood Wind Farm,9.9,RWF5,5,5/6,1650,82,80,Vestas,V82-1.65,2008,43.1796965183206,-81.9823953047968,NA,"[517], [518]",ESRI
Ontario,Ontario,Ravenswood Wind Farm,9.9,RWF6,6,6/6,1650,82,80,Vestas,V82-1.65,2008,43.1824727489303,-81.9822908261411,NA,"[517], [518]",ESRI
Ontario,Ontario,Richardson (Thames River II),50,THM36,36,36/40,2000,82,78,Enercon,E82-2.0,2010,42.2419014182624,-82.4575041374144,NA,[522],ESRI
Ontario,Ontario,Richardson (Thames River II),50,THM37,37,37/40,2000,82,78,Enercon,E82-2.0,2010,42.2360038165558,-82.4584767145078,NA,[522],ESRI
Ontario,Ontario,Richardson (Thames River II),50,THM38,38,38/40,2000,82,78,Enercon,E82-2.0,2010,42.2331795857977,-82.4587012013978,NA,[522],ESRI
Ontario,Ontario,Richardson (Thames River II),50,THM39,39,39/40,2000,82,78,Enercon,E82-2.0,2010,42.2313521104984,-82.4565323287461,NA,[522],ESRI
Ontario,Ontario,Richardson (Thames River II),50,THM40,40,40/40,2000,82,78,Enercon,E82-2.0,2010,42.2211350893737,-82.4641977002943,NA,[522],ESRI
Ontario,Ontario,Ripley,76,RIP1,1,1/38,2000,82,78,Enercon,E82-2.0,2007,44.0343461419407,-81.6834378642741,NA,"[523], [524], [814]",ESRI
Ontario,Ontario,Ripley,76,RIP2,2,2/38,2000,82,78,Enercon,E82-2.0,2007,44.0403419570974,-81.6820891074802,NA,"[523], [524]",ESRI
Ontario,Ontario,Ripley,76,RIP3,3,3/38,2000,82,78,Enercon,E82-2.0,2007,44.036711940271,-81.6783159119696,NA,"[523], [524]",ESRI
Ontario,Ontario,Ripley,76,RIP4,4,4/38,2000,82,78,Enercon,E82-2.0,2007,44.0396193003686,-81.6728017280905,NA,"[523], [524]",ESRI
Ontario,Ontario,Ripley,76,RIP5,5,5/38,2000,82,78,Enercon,E82-2.0,2007,44.0327016008482,-81.6736855704838,NA,"[523], [524]",ESRI
Ontario,Ontario,Ripley,76,RIP6,6,6/38,2000,82,78,Enercon,E82-2.0,2007,44.0294953502096,-81.6577774858292,NA,"[523], [524]",ESRI
Ontario,Ontario,Ripley,76,RIP7,7,7/38,2000,82,78,Enercon,E82-2.0,2007,44.0265998665221,-81.6628630749283,NA,"[523], [524]",ESRI
Ontario,Ontario,Ripley,76,RIP8,8,8/38,2000,82,78,Enercon,E82-2.0,2007,44.0462562105161,-81.6705959197299,NA,"[523], [524]",ESRI
Ontario,Ontario,Ripley,76,RIP9,9,9/38,2000,82,78,Enercon,E82-2.0,2007,44.0523773849179,-81.6658057067557,NA,"[523], [524]",ESRI
Ontario,Ontario,Ripley,76,RIP10,10,10/38,2000,82,78,Enercon,E82-2.0,2007,44.0520677755034,-81.6559661369494,NA,"[523], [524]",ESRI
Ontario,Ontario,Ripley,76,RIP11,11,11/38,2000,82,78,Enercon,E82-2.0,2007,44.0461832448403,-81.6573689559309,NA,"[523], [524]",ESRI
Ontario,Ontario,Ripley,76,RIP12,12,12/38,2000,82,78,Enercon,E82-2.0,2007,44.0477374625131,-81.64781176389,NA,"[523], [524]",ESRI
Ontario,Ontario,Ripley,76,RIP13,13,13/38,2000,82,78,Enercon,E82-2.0,2007,44.0429050686202,-81.6393934230779,NA,"[523], [524]",ESRI
Ontario,Ontario,Ripley,76,RIP14,14,14/38,2000,82,78,Enercon,E82-2.0,2007,44.0380363633445,-81.6310119874954,NA,"[523], [524]",ESRI
Ontario,Ontario,Ripley,76,RIP15,15,15/38,2000,82,78,Enercon,E82-2.0,2007,44.0355881323046,-81.6250006012131,NA,"[523], [524]",ESRI
Ontario,Ontario,Ripley,76,RIP16,16,16/38,2000,82,78,Enercon,E82-2.0,2007,44.0523819300905,-81.6008480681983,NA,"[523], [524]",ESRI
Ontario,Ontario,Ripley,76,RIP17,17,17/38,2000,82,78,Enercon,E82-2.0,2007,44.0530391028769,-81.6091059912191,NA,"[523], [524]",ESRI
Ontario,Ontario,Ripley,76,RIP18,18,18/38,2000,82,78,Enercon,E82-2.0,2007,44.0586347423583,-81.6153181050468,NA,"[523], [524]",ESRI
Ontario,Ontario,Ripley,76,RIP19,19,19/38,2000,82,78,Enercon,E82-2.0,2007,44.060527682084,-81.6245727411281,NA,"[523], [524]",ESRI
Ontario,Ontario,Ripley,76,RIP20,20,20/38,2000,82,78,Enercon,E82-2.0,2007,44.0622845252215,-81.6319931097712,NA,"[523], [524]",ESRI
Ontario,Ontario,Ripley,76,RIP21,21,21/38,2000,82,78,Enercon,E82-2.0,2007,44.0640245186157,-81.6397375603933,NA,"[523], [524]",ESRI
Ontario,Ontario,Ripley,76,RIP22,22,22/38,2000,82,78,Enercon,E82-2.0,2007,44.0670070857944,-81.6473374856294,NA,"[523], [524]",ESRI
Ontario,Ontario,Ripley,76,RIP23,23,23/38,2000,82,78,Enercon,E82-2.0,2007,44.0682757174218,-81.6512939377504,NA,"[523], [524]",ESRI
Ontario,Ontario,Ripley,76,RIP24,24,24/38,2000,82,78,Enercon,E82-2.0,2007,44.0690401867182,-81.656213573016,NA,"[523], [524]",ESRI
Ontario,Ontario,Ripley,76,RIP25,25,25/38,2000,82,78,Enercon,E82-2.0,2007,44.0732331188218,-81.6552958462519,NA,"[523], [524]",ESRI
Ontario,Ontario,Ripley,76,RIP26,26,26/38,2000,82,78,Enercon,E82-2.0,2007,44.0748567125298,-81.6643965311655,NA,"[523], [524]",ESRI
Ontario,Ontario,Ripley,76,RIP27,27,27/38,2000,82,78,Enercon,E82-2.0,2007,44.0752244983969,-81.6700002828263,NA,"[523], [524]",ESRI
Ontario,Ontario,Ripley,76,RIP28,28,28/38,2000,82,78,Enercon,E82-2.0,2007,44.083310784528,-81.6789035053447,NA,"[523], [524]",ESRI
Ontario,Ontario,Ripley,76,RIP29,29,29/38,2000,82,78,Enercon,E82-2.0,2007,44.083517058113,-81.6826660073908,NA,"[523], [524]",ESRI
Ontario,Ontario,Ripley,76,RIP30,30,30/38,2000,82,78,Enercon,E82-2.0,2007,44.0933242765097,-81.6637660479281,NA,"[523], [524]",ESRI
Ontario,Ontario,Ripley,76,RIP31,31,31/38,2000,82,78,Enercon,E82-2.0,2007,44.0955208073054,-81.6560349522227,NA,"[523], [524]",ESRI
Ontario,Ontario,Ripley,76,RIP32,32,32/38,2000,82,78,Enercon,E82-2.0,2007,44.0914912747324,-81.6582436827851,NA,"[523], [524]",ESRI
Ontario,Ontario,Ripley,76,RIP33,33,33/38,2000,82,78,Enercon,E82-2.0,2007,44.0905053474562,-81.6540803431076,NA,"[523], [524]",ESRI
Ontario,Ontario,Ripley,76,RIP34,34,34/38,2000,82,78,Enercon,E82-2.0,2007,44.0921401347337,-81.6507671318324,NA,"[523], [524]",ESRI
Ontario,Ontario,Ripley,76,RIP35,35,35/38,2000,82,78,Enercon,E82-2.0,2007,44.0790282763977,-81.628480127639,NA,"[523], [524]",ESRI
Ontario,Ontario,Ripley,76,RIP36,36,36/38,2000,82,78,Enercon,E82-2.0,2007,44.0756102472802,-81.619430996019,NA,"[523], [524]",ESRI
Ontario,Ontario,Ripley,76,RIP37,37,37/38,2000,82,78,Enercon,E82-2.0,2007,44.0727950155671,-81.6126263432186,NA,"[523], [524]",ESRI
Ontario,Ontario,Ripley,76,RIP38,38,38/38,2000,82,78,Enercon,E82-2.0,2007,44.0720160061065,-81.6037965532193,NA,"[523], [524]",ESRI
Ontario,Ontario,Romney,60,RMN1,1,1/17,3600,136,132,Vestas,V136-3.6,2019,42.113582,-82.435756,NA,"[540], [822]",ESRI
Ontario,Ontario,Romney,60,RMN2,2,2/17,3600,136,132,Vestas,V136-3.6,2019,42.119869,-82.428927,NA,"[540], [822]",ESRI
Ontario,Ontario,Romney,60,RMN3,3,3/17,3600,136,132,Vestas,V136-3.6,2019,42.128417,-82.416633,NA,"[540], [822]",ESRI
Ontario,Ontario,Romney,60,RMN4,4,4/17,3450,136,132,Vestas,V136-3.45,2019,42.136394,-82.405291,NA,"[540], [822]",ESRI
Ontario,Ontario,Romney,60,RMN5,5,5/17,3600,136,132,Vestas,V136-3.6,2019,42.13828,-82.382868,NA,"[540], [822]",ESRI
Ontario,Ontario,Romney,60,RMN6,6,6/17,3600,136,132,Vestas,V136-3.6,2019,42.120394,-82.453685,NA,"[540], [822]",ESRI
Ontario,Ontario,Romney,60,RMN7,7,7/17,3450,136,132,Vestas,V136-3.45,2019,42.123967,-82.448204,NA,"[540], [822]",ESRI
Ontario,Ontario,Romney,60,RMN8,8,8/17,3450,136,132,Vestas,V136-3.45,2019,42.145337,-82.416822,NA,"[540], [822]",ESRI
Ontario,Ontario,Romney,60,RMN9,9,9/17,3600,136,132,Vestas,V136-3.6,2019,42.138614,-82.45172,NA,"[540], [822]",ESRI
Ontario,Ontario,Romney,60,RMN10,10,10/17,3600,136,132,Vestas,V136-3.6,2019,42.1456451,-82.4378653,NA,"[540], [822]",ESRI
Ontario,Ontario,Romney,60,RMN11,11,11/17,3450,136,132,Vestas,V136-3.45,2019,42.154639,-82.4273,NA,"[540], [822]",ESRI
Ontario,Ontario,Romney,60,RMN12,12,12/17,3450,136,132,Vestas,V136-3.45,2019,42.158906,-82.421072,NA,"[540], [822]",ESRI
Ontario,Ontario,Romney,60,RMN13,13,13/17,3600,136,132,Vestas,V136-3.6,2019,42.154099,-82.450394,NA,"[540], [822]",ESRI
Ontario,Ontario,Romney,60,RMN14,14,14/17,3450,136,132,Vestas,V136-3.45,2019,42.161996,-82.441992,NA,"[540], [822]",ESRI
Ontario,Ontario,Romney,60,RMN15,15,15/17,3450,136,132,Vestas,V136-3.45,2019,42.163996,-82.43575,NA,"[540], [822]",ESRI
Ontario,Ontario,Romney,60,RMN16,16,16/17,3600,136,132,Vestas,V136-3.6,2019,42.17534,-82.447519,NA,"[540], [822]",ESRI
Ontario,Ontario,Romney,60,RMN17,17,17/17,3600,136,132,Vestas,V136-3.6,2019,42.172322,-82.495622,NA,"[540], [822]",ESRI
Ontario,Ontario,Rosa Flora Greenhouses,0.6,RFG1,1,1/1,600,50,75,Pfleiderer,PWE 650,2006,42.9514765907543,-79.586855805861,NA,"[543], [544], [545], [546], [823], [899]",ESRI
Ontario,Ontario,Settlers Landing,8,SET1,1,1/4,2000,925,100,Senvion,MM92,2016,44.1000375930568,-78.6584781001383,NA,[566],ESRI
Ontario,Ontario,Settlers Landing,8,SET2,2,2/4,2000,925,100,Senvion,MM92,2016,44.1012365403728,-78.6562485212199,NA,[566],ESRI
Ontario,Ontario,Settlers Landing,8,SET3,3,3/4,2000,925,100,Senvion,MM92,2016,44.1012847878699,-78.6479194104345,NA,[566],ESRI
Ontario,Ontario,Settlers Landing,8,SET4,4,4/4,2000,925,100,Senvion,MM92,2016,44.1037076241774,-78.6461687044727,NA,[566],ESRI
Ontario,Ontario,Skyway 8,9.48,SKY1,1,1/5,NA,100,95,Vestas,V100-2.0,2014,44.0980664354429,-80.3895280567693,"All turbines are identical, but 2 operate at 1.815 MW and 3 at 1.950 MW. No information on which turbines operate at what output.","[573], [574], [827]",ESRI
Ontario,Ontario,Skyway 8,9.48,SKY2,2,2/5,NA,100,95,Vestas,V100-2.0,2014,44.0830524,-80.3886007,"All turbines are identical, but 2 operate at 1.815 MW and 3 at 1.950 MW. No information on which turbines operate at what output.","[573], [574], [827]",ESRI
Ontario,Ontario,Skyway 8,9.48,SKY3,3,3/5,NA,100,95,Vestas,V100-2.0,2014,44.0844099,-80.3918979,"All turbines are identical, but 2 operate at 1.815 MW and 3 at 1.950 MW. No information on which turbines operate at what output.","[573], [574], [827]",ESRI
Ontario,Ontario,Skyway 8,9.48,SKY4,4,4/5,NA,100,95,Vestas,V100-2.0,2014,44.0798367775307,-80.4086047572093,"All turbines are identical, but 2 operate at 1.815 MW and 3 at 1.950 MW. No information on which turbines operate at what output.","[573], [574], [827]",ESRI
Ontario,Ontario,Skyway 8,9.48,SKY5,5,5/5,NA,100,95,Vestas,V100-2.0,2014,44.0837547680582,-80.4082793615329,"All turbines are identical, but 2 operate at 1.815 MW and 3 at 1.950 MW. No information on which turbines operate at what output.","[573], [574], [827]",ESRI
Ontario,Ontario,Snowy Ridge,10,SNO1,1,1/5,2000,925,100,Senvion,MM92,2016,44.1682197,-78.6501603,NA,[579],ESRI
Ontario,Ontario,Snowy Ridge,10,SNO2,2,2/5,2000,925,100,Senvion,MM92,2016,44.1701598,-78.6447618,NA,[579],ESRI
Ontario,Ontario,Snowy Ridge,10,SNO3,3,3/5,2000,925,100,Senvion,MM92,2016,44.1740384,-78.6368184,NA,[579],ESRI
Ontario,Ontario,Snowy Ridge,10,SNO4,4,4/5,2000,925,100,Senvion,MM92,2016,44.1735043,-78.6337573,NA,[579],ESRI
Ontario,Ontario,Snowy Ridge,10,SNO5,5,5/5,2000,925,100,Senvion,MM92,2016,44.1752028,-78.6305784,NA,[579],ESRI
Ontario,Ontario,South Branch Wind Farm,30,SBW1,1,1/10,3000,113,99.5,Siemens,SWT 3.0-113,2014,44.9424676550697,-75.3705577252999,NA,[582],ESRI
Ontario,Ontario,South Branch Wind Farm,30,SBW2,2,2/10,3000,113,99.5,Siemens,SWT 3.0-113,2014,44.9343269,-75.3482605,NA,[582],ESRI
Ontario,Ontario,South Branch Wind Farm,30,SBW3,3,3/10,3000,113,99.5,Siemens,SWT 3.0-113,2014,44.9531491833106,-75.3562068806696,NA,[582],ESRI
Ontario,Ontario,South Branch Wind Farm,30,SBW4,4,4/10,3000,113,99.5,Siemens,SWT 3.0-113,2014,44.9579097047517,-75.352382714545,NA,[582],ESRI
Ontario,Ontario,South Branch Wind Farm,30,SBW5,5,5/10,3000,113,99.5,Siemens,SWT 3.0-113,2014,44.9639394,-75.3449902,NA,[582],ESRI
Ontario,Ontario,South Branch Wind Farm,30,SBW6,6,6/10,3000,113,99.5,Siemens,SWT 3.0-113,2014,44.9670765,-75.3460421,NA,[582],ESRI
Ontario,Ontario,South Branch Wind Farm,30,SBW7,7,7/10,3000,113,99.5,Siemens,SWT 3.0-113,2014,44.9731114,-75.3732015,NA,[582],ESRI
Ontario,Ontario,South Branch Wind Farm,30,SBW8,8,8/10,3000,113,99.5,Siemens,SWT 3.0-113,2014,44.9749601,-75.3666297,NA,[582],ESRI
Ontario,Ontario,South Branch Wind Farm,30,SBW9,9,9/10,3000,113,99.5,Siemens,SWT 3.0-113,2014,44.9845187450728,-75.3889524853609,NA,[582],ESRI
Ontario,Ontario,South Branch Wind Farm,30,SBW10,10,10/10,3000,113,99.5,Siemens,SWT 3.0-113,2014,44.9861079388688,-75.3832702591191,NA,[582],ESRI
Ontario,Ontario,South Kent Wind Farm,270,SKW1,1,1/124,2126,101,99.5,Siemens,SWT 2.3-101,2014,42.2429037330215,-82.4247682271386,NA,"[588], [828]",ESRI
Ontario,Ontario,South Kent Wind Farm,270,SKW2,2,2/124,2221,101,99.5,Siemens,SWT 2.3-101,2014,42.2366066654424,-82.4257181214357,NA,"[588], [828]",ESRI
Ontario,Ontario,South Kent Wind Farm,270,SKW3,3,3/124,2221,101,99.5,Siemens,SWT 2.3-101,2014,42.2283288908087,-82.4172753379992,NA,"[588], [828]",ESRI
Ontario,Ontario,South Kent Wind Farm,270,SKW4,4,4/124,2221,101,99.5,Siemens,SWT 2.3-101,2014,42.2202277764854,-82.4261952763665,NA,"[588], [828]",ESRI
Ontario,Ontario,South Kent Wind Farm,270,SKW5,5,5/124,2221,101,99.5,Siemens,SWT 2.3-101,2014,42.2389334352421,-82.3993455541641,NA,"[588], [828]",ESRI
Ontario,Ontario,South Kent Wind Farm,270,SKW6,6,6/124,2126,101,99.5,Siemens,SWT 2.3-101,2014,42.2490307434475,-82.4101122862426,NA,"[588], [828]",ESRI
Ontario,Ontario,South Kent Wind Farm,270,SKW7,7,7/124,2221,101,99.5,Siemens,SWT 2.3-101,2014,42.2627267019264,-82.4104555742149,NA,"[588], [828]",ESRI
Ontario,Ontario,South Kent Wind Farm,270,SKW8,8,8/124,2126,101,99.5,Siemens,SWT 2.3-101,2014,42.2614295364569,-82.3997740914477,NA,"[588], [828]",ESRI
Ontario,Ontario,South Kent Wind Farm,270,SKW9,9,9/124,2221,101,99.5,Siemens,SWT 2.3-101,2014,42.2613871501582,-82.3913781125795,NA,"[588], [828]",ESRI
Ontario,Ontario,South Kent Wind Farm,270,SKW10,10,10/124,2126,101,99.5,Siemens,SWT 2.3-101,2014,42.2632558762125,-82.3822498884896,NA,"[588], [828]",ESRI
Ontario,Ontario,South Kent Wind Farm,270,SKW11,11,11/124,2126,101,99.5,Siemens,SWT 2.3-101,2014,42.251764413869,-82.3879099944918,NA,"[588], [828]",ESRI
Ontario,Ontario,South Kent Wind Farm,270,SKW12,12,12/124,2221,101,99.5,Siemens,SWT 2.3-101,2014,42.2514983092094,-82.3830922993355,NA,"[588], [828]",ESRI
Ontario,Ontario,South Kent Wind Farm,270,SKW13,13,13/124,2221,101,99.5,Siemens,SWT 2.3-101,2014,42.2509671234782,-82.3766682352385,NA,"[588], [828]",ESRI
Ontario,Ontario,South Kent Wind Farm,270,SKW14,14,14/124,2126,101,99.5,Siemens,SWT 2.3-101,2014,42.2513605422961,-82.3706595145696,NA,"[588], [828]",ESRI
Ontario,Ontario,South Kent Wind Farm,270,SKW15,15,15/124,2221,101,99.5,Siemens,SWT 2.3-101,2014,42.2600987493634,-82.3567622640758,NA,"[588], [828]",ESRI
Ontario,Ontario,South Kent Wind Farm,270,SKW16,16,16/124,2126,101,99.5,Siemens,SWT 2.3-101,2014,42.2550237896972,-82.3382144696027,NA,"[588], [828]",ESRI
Ontario,Ontario,South Kent Wind Farm,270,SKW17,17,17/124,2126,101,99.5,Siemens,SWT 2.3-101,2014,42.2647065145874,-82.3371299228375,NA,"[588], [828]",ESRI
Ontario,Ontario,South Kent Wind Farm,270,SKW18,18,18/124,2221,101,99.5,Siemens,SWT 2.3-101,2014,42.2722888579205,-82.3478907104568,NA,"[588], [828]",ESRI
Ontario,Ontario,South Kent Wind Farm,270,SKW19,19,19/124,2221,101,99.5,Siemens,SWT 2.3-101,2014,42.2747962866649,-82.3440784767415,NA,"[588], [828]",ESRI
Ontario,Ontario,South Kent Wind Farm,270,SKW20,20,20/124,2126,101,99.5,Siemens,SWT 2.3-101,2014,42.284652347182,-82.3351975118624,NA,"[588], [828]",ESRI
Ontario,Ontario,South Kent Wind Farm,270,SKW21,21,21/124,2221,101,99.5,Siemens,SWT 2.3-101,2014,42.2882129865473,-82.326916262037,NA,"[588], [828]",ESRI
Ontario,Ontario,South Kent Wind Farm,270,SKW22,22,22/124,2221,101,99.5,Siemens,SWT 2.3-101,2014,42.2961302003269,-82.3148147872563,NA,"[588], [828]",ESRI
Ontario,Ontario,South Kent Wind Farm,270,SKW23,23,23/124,2221,101,99.5,Siemens,SWT 2.3-101,2014,42.2778532185778,-82.3134794337773,NA,"[588], [828]",ESRI
Ontario,Ontario,South Kent Wind Farm,270,SKW24,24,24/124,2221,101,99.5,Siemens,SWT 2.3-101,2014,42.2768613872063,-82.292180560034,NA,"[588], [828]",ESRI
Ontario,Ontario,South Kent Wind Farm,270,SKW25,25,25/124,2221,101,99.5,Siemens,SWT 2.3-101,2014,42.252611941979,-82.2915313303139,NA,"[588], [828]",ESRI
Ontario,Ontario,South Kent Wind Farm,270,SKW26,26,26/124,2221,101,99.5,Siemens,SWT 2.3-101,2014,42.2493881058959,-82.2855808086802,NA,"[588], [828]",ESRI
Ontario,Ontario,South Kent Wind Farm,270,SKW27,27,27/124,2221,101,99.5,Siemens,SWT 2.3-101,2014,42.237405784776,-82.2704894926047,NA,"[588], [828]",ESRI
Ontario,Ontario,South Kent Wind Farm,270,SKW28,28,28/124,2221,101,99.5,Siemens,SWT 2.3-101,2014,42.2348267138784,-82.2564610877796,NA,"[588], [828]",ESRI
Ontario,Ontario,South Kent Wind Farm,270,SKW29,29,29/124,2221,101,99.5,Siemens,SWT 2.3-101,2014,42.2356834213553,-82.2498437008193,NA,"[588], [828]",ESRI
Ontario,Ontario,South Kent Wind Farm,270,SKW30,30,30/124,2221,101,99.5,Siemens,SWT 2.3-101,2014,42.2920200639256,-82.2804134886052,NA,"[588], [828]",ESRI
Ontario,Ontario,South Kent Wind Farm,270,SKW31,31,31/124,2126,101,99.5,Siemens,SWT 2.3-101,2014,42.2977415396775,-82.2767670567937,NA,"[588], [828]",ESRI
Ontario,Ontario,South Kent Wind Farm,270,SKW32,32,32/124,2126,101,99.5,Siemens,SWT 2.3-101,2014,42.3089341290939,-82.2803732303942,NA,"[588], [828]",ESRI
Ontario,Ontario,South Kent Wind Farm,270,SKW33,33,33/124,2221,101,99.5,Siemens,SWT 2.3-101,2014,42.3027581150003,-82.2651766149652,NA,"[588], [828]",ESRI
Ontario,Ontario,South Kent Wind Farm,270,SKW34,34,34/124,2126,101,99.5,Siemens,SWT 2.3-101,2014,42.3131335069884,-82.2477995215413,NA,"[588], [828]",ESRI
Ontario,Ontario,South Kent Wind Farm,270,SKW35,35,35/124,2126,101,99.5,Siemens,SWT 2.3-101,2014,42.3158479618682,-82.2481247910873,NA,"[588], [828]",ESRI
Ontario,Ontario,South Kent Wind Farm,270,SKW36,36,36/124,2126,101,99.5,Siemens,SWT 2.3-101,2014,42.3236912038635,-82.2335807475604,NA,"[588], [828]",ESRI
Ontario,Ontario,South Kent Wind Farm,270,SKW37,37,37/124,2221,101,99.5,Siemens,SWT 2.3-101,2014,42.3262755776775,-82.2310267688667,NA,"[588], [828]",ESRI
Ontario,Ontario,South Kent Wind Farm,270,SKW38,38,38/124,2221,101,99.5,Siemens,SWT 2.3-101,2014,42.3279482112636,-82.2257226283405,NA,"[588], [828]",ESRI
